capability_id,source_kind,page,section,action,triggered_api,expected_result,target_feature_id,disposition,capability_status,legacy_implementation,legacy_verification,implementation_evidence,verification_evidence,domain_owner,canonical_method,canonical_path,canonical_operation_id,actor_scope,security_refs,protocol_refs,external_effect_status,migration_refs,source_evidence,notes,contract_status,domain_status,api_status,pg_status,migration_status,effect_status,shadow_status,deployment_status,resource_ref,action_ref,canonical_actor_scope,main_sha,contract_evidence_ref,domain_evidence_ref,api_evidence_ref,pg_evidence_ref,migration_evidence_ref,effect_evidence_ref,shadow_evidence_ref,deployment_evidence_ref
LEGACY-S06-010,FEATURE_MATRIX,/admin/channels/new 与 /admin/channels/{channel_id}/edit,入渠标签,读取、选择或清除单个企微标签,GET /api/admin/wecom/tags,加载标签目录并把所选标签 ID、名称和组名写入表单,UNMAPPED,BACKEND_REQUIRED,UNMAPPED,NOT_STARTED,NOT_RUN,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,UNMAPPED,docs/feature-matrix.csv:LEGACY-S06-010,"Matrix is source evidence, not V2 completion evidence.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,/admin/channels/new 与 /admin/channels/{channel_id}/edit,读取、选择或清除单个企微标签,UNMAPPED,d3a66948195ed7671442bf127a0ebedb5c8beb75,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED
LEGACY-S06-011,FEATURE_MATRIX,/admin/channels/new 与 /admin/channels/{channel_id}/edit,保存渠道,新建或更新完整渠道配置,POST /api/admin/channels; PATCH /api/admin/channels/{channel_id},服务端接受表单 payload；新建成功后跳转到编辑页,UNMAPPED,BACKEND_REQUIRED,UNMAPPED,IMPLEMENTED,SYNTHETIC_PASS,sha=edf1d85387a5646efad12d4dfd93eaf4a6ee24c6;pr=https://github.com/qianlan33333-png/AI-CRM-v2/pull/213;tests=legacy_channel_list_create_get_update_session_csrf_rbac_and_real_PG_UoW;paths=cmd/aicrm/legacy_channel_api_test.go+internal/contact,method=focused_normal_boundary_error_and_PG16;command=make_p4-c01-channel-acceptance,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,UNMAPPED,docs/feature-matrix.csv:LEGACY-S06-011,"Matrix is source evidence, not V2 completion evidence.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,/admin/channels/new 与 /admin/channels/{channel_id}/edit,新建或更新完整渠道配置,UNMAPPED,d3a66948195ed7671442bf127a0ebedb5c8beb75,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED
LEGACY-S06-012,FEATURE_MATRIX,渠道获客链接 API 边界,企微获客助手链接,读取、计划修改、启用、停用或同步链接,GET /api/admin/wecom-customer-acquisition-links; POST /api/admin/wecom-customer-acquisition-links; GET /api/admin/wecom-customer-acquisition-links/{link_id}; PATCH /api/admin/wecom-customer-acquisition-links/{link_id}; DELETE /api/admin/wecom-customer-acquisition-links/{link_id}; POST /api/admin/wecom-customer-acquisition-links/{link_id}/{action},静态实现返回 fixture 或 next_command 计划信息,UNMAPPED,BACKEND_REQUIRED,UNMAPPED,NOT_STARTED,NOT_RUN,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,UNMAPPED,docs/feature-matrix.csv:LEGACY-S06-012,"Matrix is source evidence, not V2 completion evidence.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,渠道获客链接 API 边界,读取、计划修改、启用、停用或同步链接,UNMAPPED,d3a66948195ed7671442bf127a0ebedb5c8beb75,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED
LEGACY-S06-013,FEATURE_MATRIX,/admin/automation-conversion,人群包列表,加载分组和当前分组的人群包,GET /api/admin/ai-audience/package-groups; GET /api/admin/ai-audience/packages?group_id&limit&offset,渲染分组、当前分组包列表、总数与页码,UNMAPPED,BACKEND_REQUIRED,UNMAPPED,IMPLEMENTED,SYNTHETIC_PASS,pr=/pull/387;sha=0f5d7cd8fa4d73509182a0f960e3ce52ac70a1f6;tests=ci;paths=api,method=ci;command=contract,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,UNMAPPED,docs/feature-matrix.csv:LEGACY-S06-013,"Matrix is source evidence, not V2 completion evidence.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,/admin/automation-conversion,加载分组和当前分组的人群包,UNMAPPED,d3a66948195ed7671442bf127a0ebedb5c8beb75,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED
LEGACY-S06-014,FEATURE_MATRIX,/admin/automation-conversion,人群包浏览,切换分组、分页并打开空态或错误态,GET /api/admin/ai-audience/packages?group_id&limit&offset,切换后重置页码并渲染选中组的人群包；翻页仅改变 offset,UNMAPPED,BACKEND_REQUIRED,UNMAPPED,IMPLEMENTED,SYNTHETIC_PASS,pr=/pull/387;sha=0f5d7cd8fa4d73509182a0f960e3ce52ac70a1f6;tests=ci;paths=api,method=ci;command=contract,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,UNMAPPED,docs/feature-matrix.csv:LEGACY-S06-014,"Matrix is source evidence, not V2 completion evidence.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,/admin/automation-conversion,切换分组、分页并打开空态或错误态,UNMAPPED,d3a66948195ed7671442bf127a0ebedb5c8beb75,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED
LEGACY-S06-015,FEATURE_MATRIX,/admin/automation-conversion,人群包分组,新增或重命名分组,POST /api/admin/ai-audience/package-groups; PATCH /api/admin/ai-audience/package-groups/{group_id},保存名称后重新读取分组与包列表,UNMAPPED,BACKEND_REQUIRED,UNMAPPED,IMPLEMENTED,SYNTHETIC_PASS,pr=/pull/387;sha=0f5d7cd8fa4d73509182a0f960e3ce52ac70a1f6;tests=ci;paths=api,method=ci;command=contract,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,UNMAPPED,docs/feature-matrix.csv:LEGACY-S06-015,"Matrix is source evidence, not V2 completion evidence.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,/admin/automation-conversion,新增或重命名分组,UNMAPPED,d3a66948195ed7671442bf127a0ebedb5c8beb75,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED
LEGACY-S06-016,FEATURE_MATRIX,/admin/automation-conversion,人群包分组,删除空分组,DELETE /api/admin/ai-audience/package-groups/{group_id},服务端确认删除后回到未分组并刷新列表,UNMAPPED,BACKEND_REQUIRED,UNMAPPED,IMPLEMENTED,SYNTHETIC_PASS,pr=/pull/387;sha=0f5d7cd8fa4d73509182a0f960e3ce52ac70a1f6;tests=ci;paths=api,method=ci;command=contract,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,UNMAPPED,docs/feature-matrix.csv:LEGACY-S06-016,"Matrix is source evidence, not V2 completion evidence.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,/admin/automation-conversion,删除空分组,UNMAPPED,d3a66948195ed7671442bf127a0ebedb5c8beb75,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED
LEGACY-S06-017,FEATURE_MATRIX,/admin/automation-conversion,人群包导航,从列表进入人群包详情,GET /admin/automation-conversion/packages/{package_id},跳转到对应详情页,UNMAPPED,BACKEND_REQUIRED,UNMAPPED,NOT_STARTED,NOT_RUN,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,UNMAPPED,docs/feature-matrix.csv:LEGACY-S06-017,"Matrix is source evidence, not V2 completion evidence.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,/admin/automation-conversion,从列表进入人群包详情,UNMAPPED,d3a66948195ed7671442bf127a0ebedb5c8beb75,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED
LEGACY-S06-018,FEATURE_MATRIX,/admin/automation-conversion,人群包生命周期,复制、停止、启用或删除人群包,POST /api/admin/ai-audience/packages/{package_id}/copy; POST /api/admin/ai-audience/packages/{package_id}/pause; POST /api/admin/ai-audience/packages/{package_id}/activate; DELETE /api/admin/ai-audience/packages/{package_id},执行本地包状态或归档操作后重载列表,UNMAPPED,BACKEND_REQUIRED,UNMAPPED,IMPLEMENTED,SYNTHETIC_PASS,pr=/pull/387;sha=0f5d7cd8fa4d73509182a0f960e3ce52ac70a1f6;tests=ci;paths=api,method=ci;command=contract,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,UNMAPPED,docs/feature-matrix.csv:LEGACY-S06-018,"Matrix is source evidence, not V2 completion evidence.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,/admin/automation-conversion,复制、停止、启用或删除人群包,UNMAPPED,d3a66948195ed7671442bf127a0ebedb5c8beb75,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED
LEGACY-S06-019,FEATURE_MATRIX,/admin/automation-conversion,人群包群发入口,从人群包打开批量内容确认框,GET /api/admin/material-picker/items?type={image|miniprogram|attachment}&q={query}&enabled_only=true&limit=50&offset=0; GET /api/admin/automation-conversion/group-ops/group-picker?limit=200; POST /api/admin/automation-conversion/group-ops/group-picker/sync; POST /api/admin/group-invite-bindings/ensure; POST /api/admin/user-ops/batch-send/preview; POST /api/admin/user-ops/batch-send/execute,打开内容确认组件；素材选择可条件同步群或 ensure 邀请，确认后把 package_id 作为 target_source 提交给 User Ops,UNMAPPED,RETIREMENT_APPROVED,RETIRED,NOT_STARTED,NOT_RUN,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,UNMAPPED,docs/feature-matrix.csv:LEGACY-S06-019,"Matrix is source evidence, not V2 completion evidence.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,/admin/automation-conversion,从人群包打开批量内容确认框,UNMAPPED,d3a66948195ed7671442bf127a0ebedb5c8beb75,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED
LEGACY-S06-020,FEATURE_MATRIX,/admin/automation-conversion/packages/{package_id},人群包详情加载,初始化基本配置、分组、绑定、发送人和成员面板,GET /api/admin/ai-audience/packages/{package_id}; GET /api/admin/ai-audience/package-groups; GET /api/admin/ai-audience/packages/{package_id}/automation-binding; GET /api/admin/ai-audience/packages/{package_id}/senders; GET /api/admin/ai-audience/packages/{package_id}/members,渲染摘要、配置面板和初始读模型状态,UNMAPPED,BACKEND_REQUIRED,UNMAPPED,IMPLEMENTED,SYNTHETIC_PASS,"pr=/pull/387,388,389;sha=0f5d7cd8fa4d73509182a0f960e3ce52ac70a1f6;tests=ci;paths=api",method=ci;command=contract,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,UNMAPPED,docs/feature-matrix.csv:LEGACY-S06-020,"Matrix is source evidence, not V2 completion evidence.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,/admin/automation-conversion/packages/{package_id},初始化基本配置、分组、绑定、发送人和成员面板,UNMAPPED,d3a66948195ed7671442bf127a0ebedb5c8beb75,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED
LEGACY-S06-021,FEATURE_MATRIX,/admin/automation-conversion/packages/{package_id},基础配置,保存名称、自然语言筛选描述、分组与刷新方式,PATCH /api/admin/ai-audience/packages/{package_id},保存后用返回的 package 刷新摘要；刷新方式可为 manual、incremental_3m、daily_0200 组合,UNMAPPED,BACKEND_REQUIRED,UNMAPPED,IMPLEMENTED,SYNTHETIC_PASS,pr=/pull/387;sha=0f5d7cd8fa4d73509182a0f960e3ce52ac70a1f6;tests=ci;paths=api,method=ci;command=contract,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,UNMAPPED,docs/feature-matrix.csv:LEGACY-S06-021,"Matrix is source evidence, not V2 completion evidence.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,/admin/automation-conversion/packages/{package_id},保存名称、自然语言筛选描述、分组与刷新方式,UNMAPPED,d3a66948195ed7671442bf127a0ebedb5c8beb75,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED
LEGACY-S06-022,FEATURE_MATRIX,/admin/automation-conversion/packages/{package_id},模板与筛选条件,加载模板、预览结果并保存新模板版本,GET /api/admin/ai-audience/templates; POST /api/admin/ai-audience/packages/{package_id}/template-preview; PUT /api/admin/ai-audience/packages/{package_id}/template-config,选定模板且人群包未 active 时可独立预览或保存；保存后展示预览并保持停止状态,UNMAPPED,BACKEND_REQUIRED,UNMAPPED,NOT_STARTED,NOT_RUN,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,UNMAPPED,docs/feature-matrix.csv:LEGACY-S06-022,"Matrix is source evidence, not V2 completion evidence.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,/admin/automation-conversion/packages/{package_id},加载模板、预览结果并保存新模板版本,UNMAPPED,d3a66948195ed7671442bf127a0ebedb5c8beb75,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED
LEGACY-S06-023,FEATURE_MATRIX,/admin/automation-conversion/packages/{package_id},自动化话术能力,加载、绑定或解除一对一自动化能力,GET /api/admin/automation-agents; GET /api/admin/ai-audience/packages/{package_id}/automation-binding; PUT /api/admin/ai-audience/packages/{package_id}/automation-binding; DELETE /api/admin/ai-audience/packages/{package_id}/automation-binding,选择未停止且未被其他包占用的能力，并保存或解除绑定,UNMAPPED,BACKEND_REQUIRED,UNMAPPED,IMPLEMENTED,SYNTHETIC_PASS,pr=/pull/389;sha=8eb49614594053aea364bb74f3a6c15a2d349f62;tests=ci;paths=api,method=ci;command=contract,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,UNMAPPED,docs/feature-matrix.csv:LEGACY-S06-023,"Matrix is source evidence, not V2 completion evidence.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,/admin/automation-conversion/packages/{package_id},加载、绑定或解除一对一自动化能力,UNMAPPED,d3a66948195ed7671442bf127a0ebedb5c8beb75,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED
LEGACY-S06-024,FEATURE_MATRIX,/admin/automation-conversion/packages/{package_id},发送人白名单,读取或刷新人员，选择、更换、排序、停用、删除并保存发送人,GET /api/admin/common/operation-members?scope=ai_audience&page_size=100; POST /api/admin/common/operation-members/sync; GET /api/admin/ai-audience/packages/{package_id}/senders; PUT /api/admin/ai-audience/packages/{package_id}/senders,选择器读取人员；用户主动刷新时调用同步；页面限制最多五名且禁止重复 sender_userid，保存后重绘列表,UNMAPPED,BACKEND_REQUIRED,UNMAPPED,IMPLEMENTED,SYNTHETIC_PASS,pr=/pull/539;sha=490f3d585fd4bc0d6f61e099f9fcacb2ad524233;tests=focused_race+PG16_projection_receipt_replay_down_guards+OpenAPI_Orval_SQLC;paths=internal/segment/legacyaudience+internal/segment/store+cmd/aicrm+api/openapi.yaml+migrations/00100_ai_audience_operation_member_projection.sql;provider_effect=CONTROLLED_FAKE_ONLY,method=focused_race+PG16_14_projection_receipt_replay_down_guards+OpenAPI_Orval_SQLC;command=acceptance/segment/ai_audience_operation_member_pg16.sh+go_test_race_internal_segment_legacyaudience_cmd_aicrm+make_generate-check_orval-check_openapi-p1-contract,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,UNMAPPED,docs/feature-matrix.csv:LEGACY-S06-024,"Matrix is source evidence, not V2 completion evidence.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,/admin/automation-conversion/packages/{package_id},读取或刷新人员，选择、更换、排序、停用、删除并保存发送人,UNMAPPED,d3a66948195ed7671442bf127a0ebedb5c8beb75,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED
LEGACY-S06-025,FEATURE_MATRIX,/admin/automation-conversion/packages/{package_id},成员列表,加载或刷新最多 50 名人群成员,GET /api/admin/ai-audience/packages/{package_id}/members?limit=50&offset=0,展示昵称、external_userid 和进入时间,UNMAPPED,BACKEND_REQUIRED,UNMAPPED,IMPLEMENTED,SYNTHETIC_PASS,pr=/pull/388;sha=4339f086718a14f634b511cd2827b081e9e41878;tests=ci;paths=api,method=ci;command=contract,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,UNMAPPED,docs/feature-matrix.csv:LEGACY-S06-025,"Matrix is source evidence, not V2 completion evidence.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,/admin/automation-conversion/packages/{package_id},加载或刷新最多 50 名人群成员,UNMAPPED,d3a66948195ed7671442bf127a0ebedb5c8beb75,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED
LEGACY-S06-026,FEATURE_MATRIX,/admin/automation-conversion/packages/{package_id},发送记录,分页查看记录并打开单条发送明细,GET /api/admin/ai-audience/packages/{package_id}/send-records; GET /api/admin/ai-audience/packages/{package_id}/send-records/{record_id},进入记录面板后按 20 条分页读取，抽屉展示状态、技术尝试次数和失败原因,UNMAPPED,BACKEND_REQUIRED,UNMAPPED,IMPLEMENTED,SYNTHETIC_PASS,pr=/pull/537;sha=acac685172c2fca452bd04ddfa1c53a9bec2aeb2;tests=focused_race+PG16_migration_dispatch_receipt_readback;paths=internal/outbound+cmd/aicrm+api/openapi.yaml+migrations/00099_audience_outbound_receipts.sql;provider_effect=CONTROLLED_FAKE_ONLY,method=focused_race+PG16_14_migration_dispatch_receipt_readback+OpenAPI_Orval_SQLC;command=acceptance/outbound/campaign_dispatch_pg16.sh+go_test_race_internal_outbound_cmd_aicrm+make_generate-check_orval-check_openapi-p1-contract,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,UNMAPPED,docs/feature-matrix.csv:LEGACY-S06-026,"Matrix is source evidence, not V2 completion evidence.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,/admin/automation-conversion/packages/{package_id},分页查看记录并打开单条发送明细,UNMAPPED,d3a66948195ed7671442bf127a0ebedb5c8beb75,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED
LEGACY-S06-027,FEATURE_MATRIX,AI Audience Webhook API 边界,订阅与入站回调,请求出站订阅配置或接收入站 webhook,GET /api/ai/audience/packages/{package_id}/outbound-subscriptions; POST /api/ai/audience/packages/{package_id}/outbound-subscriptions; PATCH /api/ai/audience/outbound-subscriptions/{subscription_id}; POST /api/ai/audience/outbound-subscriptions/{subscription_id}/pause; POST /api/ai/audience/packages/{package_key}/webhook,旧出站订阅配置面固定返回 410；入站 endpoint 仅处理请求并返回内部结果,UNMAPPED,BACKEND_REQUIRED,UNMAPPED,IMPLEMENTED,SYNTHETIC_PASS,pr=/pull/540;sha=b9cce3215b3d7ab9d733c01c6e006903d0d71fd2;tests=focused_race+PG16_receipt_transport_replay_event_rollback_down_guard+OpenAPI_Orval_SQLC;paths=internal/segment/legacyaudience/inbound_webhook*+cmd/aicrm/ai_audience_protocol_auth.go+api/openapi.yaml+migrations/00101_ai_audience_inbound_webhook_receipts.sql;provider_effect=NOT_EXECUTED,method=focused_race+PG16_14_receipt_transport_replay_event_rollback_down_guard+OpenAPI_Orval_SQLC;command=acceptance/segment/ai_audience_inbound_webhook_pg16.sh+go_test_race_cmd_aicrm_internal_segment_legacyaudience+make_generate-check_orval-check_openapi-p1-contract,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,UNMAPPED,docs/feature-matrix.csv:LEGACY-S06-027,"Matrix is source evidence, not V2 completion evidence.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,AI Audience Webhook API 边界,请求出站订阅配置或接收入站 webhook,UNMAPPED,d3a66948195ed7671442bf127a0ebedb5c8beb75,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED
LEGACY-S06-028,FEATURE_MATRIX,/admin/automation-conversion/group-ops/ui,群运营计划列表,加载计划、队列计数与运营成员选项,GET /api/admin/automation-conversion/group-ops/plans; GET /api/admin/common/operation-members?scope=group_ops&page_size=100,渲染计划列表、运营成员和创建入口,UNMAPPED,BACKEND_REQUIRED,UNMAPPED,IN_PROGRESS,NOT_RUN,commits=6cdb8592+bdbd1e4a;scope=group_ops_backend_runtime_00085;status=local_branch_verified_not_merged;tests=focused_race_pg16_selected_contract;paths=internal/groupops+cmd/aicrm+api/openapi.yaml+migrations/00085_group_ops_runtime.sql;provider=DISABLED;external=NOT_EXECUTED;deployment=NOT_EXECUTED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,UNMAPPED,docs/feature-matrix.csv:LEGACY-S06-028,"Matrix is source evidence, not V2 completion evidence.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,/admin/automation-conversion/group-ops/ui,加载计划、队列计数与运营成员选项,UNMAPPED,d3a66948195ed7671442bf127a0ebedb5c8beb75,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED
LEGACY-S06-029,FEATURE_MATRIX,/admin/automation-conversion/group-ops/ui,计划生命周期,选择或刷新运营人员，并创建、启用、停用或归档计划,GET /api/admin/common/operation-members?scope=group_ops&page_size=100; POST /api/admin/common/operation-members/sync; POST /api/admin/automation-conversion/group-ops/plans; POST /api/admin/automation-conversion/group-ops/plans/{plan_id}/enable; POST /api/admin/automation-conversion/group-ops/plans/{plan_id}/disable; DELETE /api/admin/automation-conversion/group-ops/plans/{plan_id},选择器读取人员，用户主动刷新时调用同步；创建草稿后跳转详情，状态操作后重载列表,UNMAPPED,BACKEND_REQUIRED,UNMAPPED,IN_PROGRESS,NOT_RUN,commits=6cdb8592+bdbd1e4a;scope=group_ops_backend_runtime_00085;status=local_branch_verified_not_merged;tests=focused_race_pg16_selected_contract;paths=internal/groupops+cmd/aicrm+api/openapi.yaml+migrations/00085_group_ops_runtime.sql;provider=DISABLED;external=NOT_EXECUTED;deployment=NOT_EXECUTED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,UNMAPPED,docs/feature-matrix.csv:LEGACY-S06-029,"Matrix is source evidence, not V2 completion evidence.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,/admin/automation-conversion/group-ops/ui,选择或刷新运营人员，并创建、启用、停用或归档计划,UNMAPPED,d3a66948195ed7671442bf127a0ebedb5c8beb75,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED
