mapping_id,legacy_path,manifest_methods,manifest_path,audience,auth_scheme,requires_auth,csrf,access_scope,capability_owner,candidate_v2_method,candidate_v2_path,candidate_v2_operation_id,target_mapping_id,legacy_disposition,signoff,discrepancy_flags,legacy_external_effects,protocol_status,source_evidence,external_effect_status,notes,caller,provider,direction,signature,encryption,oauth,request_contract,response_contract,error_contract,ack_contract,sla_contract,replay_contract,capability_ref,effect_ref,contract_status,adapter_status,fixture_status,sandbox_status,production_route_status
LEGACY-API-0753,/auth/wecom/start,GET,/auth/wecom/start,admin,provider_oauth_state,true,false,public,auth_wecom,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,MIGRATE,APPROVED,G1_OAUTH_STATE_COOKIE_TOKEN_EXCHANGE_UNVERIFIED|MANIFEST_EXTERNAL_EFFECTS_STAGING_DISABLED|S03-D01_SOURCE_ONLY_METHODS|S03-D07_MANIFEST_STAGING_DISABLED_VS_GATED_SOURCE_PATH|SOURCE_METHOD_BUNDLE_DIFFERS,staging_disabled,INVENTORIED,aicrm_next/channels/auth_wecom/api.py:97-117,NOT_EXECUTED,"Protocol endpoint is inventoried; method, auth, acknowledgement, and adapter contract remain unmapped unless independently evidenced.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-API-0754,/auth/wecom/unknown,GET,/auth/wecom/unknown,admin,provider_oauth_state,true,false,public,auth_wecom,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,DEFERRED_POST_LAUNCH,APPROVED,MANIFEST_EXTERNAL_EFFECTS_STAGING_DISABLED|S03-D07_MANIFEST_STAGING_DISABLED_VS_GATED_SOURCE_PATH,staging_disabled,INVENTORIED,aicrm_next/channels/auth_wecom/api.py:152-154,NOT_EXECUTED,"Protocol endpoint is inventoried; method, auth, acknowledgement, and adapter contract remain unmapped unless independently evidenced.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-API-0755,/auth/wecom/unknown,OPTIONS,/auth/wecom/unknown,admin,provider_oauth_state,true,false,public,auth_wecom,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,DEFERRED_POST_LAUNCH,APPROVED,MANIFEST_EXTERNAL_EFFECTS_STAGING_DISABLED|S03-D07_MANIFEST_STAGING_DISABLED_VS_GATED_SOURCE_PATH,staging_disabled,INVENTORIED,aicrm_next/channels/auth_wecom/api.py:147-149,NOT_EXECUTED,"Protocol endpoint is inventoried; method, auth, acknowledgement, and adapter contract remain unmapped unless independently evidenced.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-API-0756,/c/{public_slug},GET,/c/{public_slug},public_h5,public,false,false,single_resource,commerce,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,MIGRATE,APPROVED,NONE,none,INVENTORIED,aicrm_next/extensions/commerce/commerce/coupons/public_api.py:54-88,NOT_EXECUTED,"Protocol endpoint is inventoried; method, auth, acknowledgement, and adapter contract remain unmapped unless independently evidenced.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-API-0757,/health,GET,/health,external_integration,public,false,false,public,platform_foundation,GET,/health,getLegacyHealth,P4-S04-LEGACY-HEALTH,MIGRATE,APPROVED,NONE,none,INVENTORIED,aicrm_next/platform/platform_foundation/api.py:17-19,NOT_EXECUTED,"Protocol endpoint is inventoried; method, auth, acknowledgement, and adapter contract remain unmapped unless independently evidenced.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-API-0762,/mcp,GET,/mcp,external_integration,api_client_jwt,true,false,service,integration_gateway,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,MIGRATE,APPROVED,MANIFEST_EXTERNAL_EFFECTS_STAGING_DISABLED,staging_disabled,INVENTORIED,aicrm_next/channels/integration_gateway/api.py:12-14,NOT_EXECUTED,"Protocol endpoint is inventoried; method, auth, acknowledgement, and adapter contract remain unmapped unless independently evidenced.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-API-0763,/mcp,POST,/mcp,external_integration,api_client_jwt,true,false,service,integration_gateway,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,MIGRATE,APPROVED,MANIFEST_EXTERNAL_EFFECTS_STAGING_DISABLED,staging_disabled,INVENTORIED,aicrm_next/channels/integration_gateway/api.py:17-22,NOT_EXECUTED,"Protocol endpoint is inventoried; method, auth, acknowledgement, and adapter contract remain unmapped unless independently evidenced.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-API-0764,/oauth/token,POST,/oauth/token,external_integration,client_credentials,true,false,service,platform_foundation,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,MIGRATE,APPROVED,NONE,none,INVENTORIED,aicrm_next/platform/platform_foundation/auth_platform/api.py:56-92,NOT_EXECUTED,"Protocol endpoint is inventoried; method, auth, acknowledgement, and adapter contract remain unmapped unless independently evidenced.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-API-0765,/p/{page_slug},GET,/p/{page_slug},public_h5,public,false,false,single_resource,commerce,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,MIGRATE,APPROVED,NONE,none,INVENTORIED,aicrm_next/extensions/commerce/commerce/api.py:537-554,NOT_EXECUTED,"Protocol endpoint is inventoried; method, auth, acknowledgement, and adapter contract remain unmapped unless independently evidenced.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-API-0766,/p/{path:path},GET,/p/{path:path},public_h5,public,false,false,single_resource,public_product,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,MIGRATE,APPROVED,SOURCE_METHOD_BUNDLE_DIFFERS|SOURCE_ONLY_HEAD,none,INVENTORIED,aicrm_next/extensions/commerce/public_product/api.py:74-89,NOT_EXECUTED,"Protocol endpoint is inventoried; method, auth, acknowledgement, and adapter contract remain unmapped unless independently evidenced.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-API-0767,/p/{path:path},OPTIONS,/p/{path:path},public_h5,public,false,false,single_resource,public_product,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,DEFERRED_POST_LAUNCH,APPROVED,NONE,none,INVENTORIED,aicrm_next/extensions/commerce/public_product/api.py:69-71,NOT_EXECUTED,"Protocol endpoint is inventoried; method, auth, acknowledgement, and adapter contract remain unmapped unless independently evidenced.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-API-0768,/pay/{path:path},GET,/pay/{path:path},public_h5,public,false,false,single_resource,public_product,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,MIGRATE,APPROVED,SOURCE_METHOD_BUNDLE_DIFFERS|SOURCE_ONLY_HEAD,none,INVENTORIED,aicrm_next/extensions/commerce/public_product/api.py:125-134,NOT_EXECUTED,"Protocol endpoint is inventoried; method, auth, acknowledgement, and adapter contract remain unmapped unless independently evidenced.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-API-0769,/pay/{path:path},OPTIONS,/pay/{path:path},public_h5,public,false,false,single_resource,public_product,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,DEFERRED_POST_LAUNCH,APPROVED,NONE,none,INVENTORIED,aicrm_next/extensions/commerce/public_product/api.py:120-122,NOT_EXECUTED,"Protocol endpoint is inventoried; method, auth, acknowledgement, and adapter contract remain unmapped unless independently evidenced.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-API-0770,/r/{code},GET,/r/{code},public_h5,public,false,false,single_resource,radar_links,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,MIGRATE,APPROVED,NONE,none,INVENTORIED,aicrm_next/extensions/radar/radar_links/api.py:526-544,NOT_EXECUTED,"Protocol endpoint is inventoried; method, auth, acknowledgement, and adapter contract remain unmapped unless independently evidenced.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-API-0771,/radar/view/{code},GET,/radar/view/{code},public_h5,public,false,false,single_resource,radar_links,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,DEFERRED_POST_LAUNCH,APPROVED,NONE,none,INVENTORIED,aicrm_next/extensions/radar/radar_links/api.py:562-720,NOT_EXECUTED,"Protocol endpoint is inventoried; method, auth, acknowledgement, and adapter contract remain unmapped unless independently evidenced.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-API-0772,/s/{link_slug},GET,/s/{link_slug},public_h5,public,false,false,single_resource,service_period,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,MIGRATE,APPROVED,NONE,none,INVENTORIED,aicrm_next/extensions/commerce/service_period/api.py:845-891,NOT_EXECUTED,"Protocol endpoint is inventoried; method, auth, acknowledgement, and adapter contract remain unmapped unless independently evidenced.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-API-0773,/s/{link_slug}/pay,GET,/s/{link_slug}/pay,public_h5,public,false,false,single_resource,service_period,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,MIGRATE,APPROVED,NONE,none,INVENTORIED,aicrm_next/extensions/commerce/service_period/api.py:894-919,NOT_EXECUTED,"Protocol endpoint is inventoried; method, auth, acknowledgement, and adapter contract remain unmapped unless independently evidenced.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-API-0774,/s/{slug},GET,/s/{slug},public_h5,public,false,false,single_resource,questionnaire,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,MIGRATE,APPROVED,NONE,none,INVENTORIED,aicrm_next/extensions/forms/questionnaire/api.py:1218-1277,NOT_EXECUTED,"Protocol endpoint is inventoried; method, auth, acknowledgement, and adapter contract remain unmapped unless independently evidenced.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-API-0775,/s/{slug}/submitted,GET,/s/{slug}/submitted,public_h5,public,false,false,single_resource,questionnaire,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,MIGRATE,APPROVED,NONE,none,INVENTORIED,aicrm_next/extensions/forms/questionnaire/api.py:1280-1320,NOT_EXECUTED,"Protocol endpoint is inventoried; method, auth, acknowledgement, and adapter contract remain unmapped unless independently evidenced.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-API-0778,/shared/service-period-member-grid,GET,/shared/service-period-member-grid,public_h5,public,false,false,public,service_period,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,MIGRATE,APPROVED,NONE,none,INVENTORIED,aicrm_next/extensions/commerce/service_period/api.py:796-808,NOT_EXECUTED,"Protocol endpoint is inventoried; method, auth, acknowledgement, and adapter contract remain unmapped unless independently evidenced.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-API-0780,/wecom/external-contact/callback,GET|POST,/wecom/external-contact/callback,callback,provider_signature,true,false,single_resource,channel_entry,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,MIGRATE,APPROVED,MANIFEST_EXTERNAL_EFFECTS_STAGING_DISABLED|S03-D01_SOURCE_ONLY_METHODS|S03-D03_CALLBACK_ACK_NOT_SYNCHRONOUS_PROVIDER_SEND|S03-D07_MANIFEST_STAGING_DISABLED_VS_GATED_SOURCE_PATH|SOURCE_METHOD_BUNDLE_DIFFERS,staging_disabled,INVENTORIED,aicrm_next/channels/channel_entry/api.py:51-56,NOT_EXECUTED,"Protocol endpoint is inventoried; method, auth, acknowledgement, and adapter contract remain unmapped unless independently evidenced.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
LEGACY-API-0781,/{filename},GET,/{filename},external_integration,public,false,false,public,platform_foundation,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,MIGRATE,APPROVED,NONE,none,INVENTORIED,aicrm_next/platform/platform_foundation/verification_files.py:19-30,NOT_EXECUTED,"Protocol endpoint is inventoried; method, auth, acknowledgement, and adapter contract remain unmapped unless independently evidenced.",UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,UNMAPPED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED,NOT_EXECUTED
