mapping_id,partition,legacy_path,legacy_route_name,manifest_methods,manifest_method_bundle,manifest_path,audience,layer,auth_scheme,requires_auth,csrf,access_scope,capability_owner,legacy_external_effects,candidate_v2_method,candidate_v2_path,candidate_v2_operation_id,target_mapping_id,legacy_disposition,signoff,discrepancy_flags,route_disposition,classification_status,source_evidence,classification,classification_reason,domain_owner_or_reassignment,candidate_v2_api_or_semantics,direct_v2_reference_count,feature_matrix_ids,classification_source_evidence,classification_evidence_refs,classification_notes
LEGACY-API-0185,S02,/api/admin/broadcast-jobs/notification-settings/feishu/validate,api_admin_broadcast_jobs_validate_feishu_notification_settings,POST,POST,/api/admin/broadcast-jobs/notification-settings/feishu/validate,admin,api,human_or_service,true,true,global,admin_jobs,none,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,MIGRATE,APPROVED,NONE,BACKEND_REQUIRED,CLASSIFIED,aicrm_next/platform/admin_jobs/routes.py:199-213,BACKEND_REQUIRED,api_route_requires_backend_capability,admin_jobs,validateAdminOpsFeishuNotificationPlan [POST /api/admin/broadcast-jobs/notification-settings/feishu/validate],1,LEGACY-S05-064,aicrm_next/platform/admin_jobs/routes.py:199-213,legacy-route-disposition-ledger.csv:186;aicrm_next/platform/admin_jobs/routes.py:199-213;legacy-routes-6cb989c.json:route_index=184;api/openapi.yaml:8952;docs/feature-matrix.csv:65,后端能力路由；candidate 仅在 OpenAPI x-legacy-mapping-ids 或 ledger 明确时填 operationId，否则显式 V2_NEW_SEMANTICS.
LEGACY-API-0186,S02,/api/admin/broadcast-jobs/{job_id},api_admin_broadcast_job_detail,GET,GET,/api/admin/broadcast-jobs/{job_id},admin,api,human_session,true,false,global,admin_jobs,none,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,DEFERRED_POST_LAUNCH,APPROVED,NONE,BACKEND_REQUIRED,CLASSIFIED,aicrm_next/platform/admin_jobs/routes.py:226-239,BACKEND_REQUIRED,api_route_requires_backend_capability,admin_jobs,getAdminOpsBroadcastJob [GET /api/admin/broadcast-jobs/{job_id}],1,NONE,aicrm_next/platform/admin_jobs/routes.py:226-239,legacy-route-disposition-ledger.csv:187;aicrm_next/platform/admin_jobs/routes.py:226-239;legacy-routes-6cb989c.json:route_index=185;api/openapi.yaml:8978,后端能力路由；candidate 仅在 OpenAPI x-legacy-mapping-ids 或 ledger 明确时填 operationId，否则显式 V2_NEW_SEMANTICS.
LEGACY-API-0187,S02,/api/admin/broadcast-jobs/{job_id}/approve,api_admin_broadcast_jobs_approve,POST,POST,/api/admin/broadcast-jobs/{job_id}/approve,admin,api,human_or_service,true,true,global,admin_jobs,none,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,DEFERRED_POST_LAUNCH,APPROVED,NONE,BACKEND_REQUIRED,CLASSIFIED,aicrm_next/platform/admin_jobs/routes.py:262-280,BACKEND_REQUIRED,api_route_requires_backend_capability,admin_jobs,approveAdminOpsBroadcastJob [POST /api/admin/broadcast-jobs/{job_id}/approve],1,NONE,aicrm_next/platform/admin_jobs/routes.py:262-280,legacy-route-disposition-ledger.csv:188;aicrm_next/platform/admin_jobs/routes.py:262-280;legacy-routes-6cb989c.json:route_index=186;api/openapi.yaml:9002,后端能力路由；candidate 仅在 OpenAPI x-legacy-mapping-ids 或 ledger 明确时填 operationId，否则显式 V2_NEW_SEMANTICS.
LEGACY-API-0188,S02,/api/admin/broadcast-jobs/{job_id}/cancel,api_admin_broadcast_jobs_cancel,POST,POST,/api/admin/broadcast-jobs/{job_id}/cancel,admin,api,human_or_service,true,true,global,admin_jobs,none,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,DEFERRED_POST_LAUNCH,APPROVED,NONE,BACKEND_REQUIRED,CLASSIFIED,aicrm_next/platform/admin_jobs/routes.py:283-301,BACKEND_REQUIRED,api_route_requires_backend_capability,admin_jobs,cancelAdminOpsBroadcastJob [POST /api/admin/broadcast-jobs/{job_id}/cancel],1,NONE,aicrm_next/platform/admin_jobs/routes.py:283-301,legacy-route-disposition-ledger.csv:189;aicrm_next/platform/admin_jobs/routes.py:283-301;legacy-routes-6cb989c.json:route_index=187;api/openapi.yaml:9028,后端能力路由；candidate 仅在 OpenAPI x-legacy-mapping-ids 或 ledger 明确时填 operationId，否则显式 V2_NEW_SEMANTICS.
LEGACY-API-0189,S03,/api/admin/channel-welcome-materials,list_channel_welcome_materials,GET,GET,/api/admin/channel-welcome-materials,admin,api,human_session,true,false,global,automation_engine,none,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,DEFERRED_POST_LAUNCH,APPROVED,NONE,BACKEND_REQUIRED,CLASSIFIED,aicrm_next/automation/automation_engine/channels_api.py:1240-1247,BACKEND_REQUIRED,api_route_requires_backend_capability,automation_engine,V2_NEW_SEMANTICS:automation_engine(contract_required;do_not_infer_operation_id),0,NONE,aicrm_next/automation/automation_engine/channels_api.py:1240-1247,legacy-route-disposition-ledger.csv:190;aicrm_next/automation/automation_engine/channels_api.py:1240-1247;legacy-routes-6cb989c.json:route_index=188,后端能力路由；candidate 仅在 OpenAPI x-legacy-mapping-ids 或 ledger 明确时填 operationId，否则显式 V2_NEW_SEMANTICS.
LEGACY-API-0190,S03,/api/admin/channels,list_channels,GET,GET,/api/admin/channels,admin,api,human_session,true,false,global,automation_engine,none,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,MIGRATE,APPROVED,NONE,BACKEND_REQUIRED,CLASSIFIED,aicrm_next/automation/automation_engine/channels_api.py:1024-1039,BACKEND_REQUIRED,api_route_requires_backend_capability,automation_engine,listLegacyChannels [GET /api/admin/channels],1,LEGACY-S06-001,aicrm_next/automation/automation_engine/channels_api.py:1024-1039,legacy-route-disposition-ledger.csv:191;aicrm_next/automation/automation_engine/channels_api.py:1024-1039;legacy-routes-6cb989c.json:route_index=189;api/openapi.yaml:3411;docs/feature-matrix.csv:68,后端能力路由；candidate 仅在 OpenAPI x-legacy-mapping-ids 或 ledger 明确时填 operationId，否则显式 V2_NEW_SEMANTICS.
LEGACY-API-0191,S03,/api/admin/channels,create_channel,POST,POST,/api/admin/channels,admin,api,human_session,true,true,global,automation_engine,none,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,MIGRATE,APPROVED,NONE,BACKEND_REQUIRED,CLASSIFIED,aicrm_next/automation/automation_engine/channels_api.py:1042-1048,BACKEND_REQUIRED,api_route_requires_backend_capability,automation_engine,createLegacyChannel [POST /api/admin/channels],1,"LEGACY-S06-008,LEGACY-S06-011",aicrm_next/automation/automation_engine/channels_api.py:1042-1048,"legacy-route-disposition-ledger.csv:192;aicrm_next/automation/automation_engine/channels_api.py:1042-1048;legacy-routes-6cb989c.json:route_index=190;api/openapi.yaml:3431;docs/feature-matrix.csv:75,78",后端能力路由；candidate 仅在 OpenAPI x-legacy-mapping-ids 或 ledger 明确时填 operationId，否则显式 V2_NEW_SEMANTICS.
LEGACY-API-0192,S03,/api/admin/channels/repair-entry,repair_entry,POST,POST,/api/admin/channels/repair-entry,admin,api,human_session,true,true,global,channel_entry,none,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,DEFERRED_POST_LAUNCH,APPROVED,NONE,BACKEND_REQUIRED,CLASSIFIED,aicrm_next/channels/channel_entry/api.py:118-128,BACKEND_REQUIRED,api_route_requires_backend_capability,channel_entry,V2_NEW_SEMANTICS:channel_entry(contract_required;do_not_infer_operation_id),0,NONE,aicrm_next/channels/channel_entry/api.py:118-128,legacy-route-disposition-ledger.csv:193;aicrm_next/channels/channel_entry/api.py:118-128;legacy-routes-6cb989c.json:route_index=191,后端能力路由；candidate 仅在 OpenAPI x-legacy-mapping-ids 或 ledger 明确时填 operationId，否则显式 V2_NEW_SEMANTICS.
LEGACY-API-0193,S03,/api/admin/channels/runtime-diagnosis,runtime_diagnosis,GET,GET,/api/admin/channels/runtime-diagnosis,admin,api,human_session,true,false,global,channel_entry,none,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,DEFERRED_POST_LAUNCH,APPROVED,NONE,BACKEND_REQUIRED,CLASSIFIED,aicrm_next/channels/channel_entry/api.py:70-72,BACKEND_REQUIRED,api_route_requires_backend_capability,channel_entry,V2_NEW_SEMANTICS:channel_entry(contract_required;do_not_infer_operation_id),0,NONE,aicrm_next/channels/channel_entry/api.py:70-72,legacy-route-disposition-ledger.csv:194;aicrm_next/channels/channel_entry/api.py:70-72;legacy-routes-6cb989c.json:route_index=192,后端能力路由；candidate 仅在 OpenAPI x-legacy-mapping-ids 或 ledger 明确时填 operationId，否则显式 V2_NEW_SEMANTICS.
LEGACY-API-0194,S03,/api/admin/channels/runtime-diagnosis/dry-run,runtime_diagnosis_dry_run,POST,POST,/api/admin/channels/runtime-diagnosis/dry-run,admin,api,human_session,true,true,global,channel_entry,none,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,DEFERRED_POST_LAUNCH,APPROVED,NONE,BACKEND_REQUIRED,CLASSIFIED,aicrm_next/channels/channel_entry/api.py:102-115,BACKEND_REQUIRED,api_route_requires_backend_capability,channel_entry,V2_NEW_SEMANTICS:channel_entry(contract_required;do_not_infer_operation_id),0,NONE,aicrm_next/channels/channel_entry/api.py:102-115,legacy-route-disposition-ledger.csv:195;aicrm_next/channels/channel_entry/api.py:102-115;legacy-routes-6cb989c.json:route_index=193,后端能力路由；candidate 仅在 OpenAPI x-legacy-mapping-ids 或 ledger 明确时填 operationId，否则显式 V2_NEW_SEMANTICS.
LEGACY-API-0195,S03,/api/admin/channels/{channel_id:int},get_channel,GET,GET,/api/admin/channels/{channel_id:int},admin,api,human_session,true,false,global,automation_engine,none,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,MIGRATE,APPROVED,NONE,BACKEND_REQUIRED,CLASSIFIED,aicrm_next/automation/automation_engine/channels_api.py:1051-1056,BACKEND_REQUIRED,api_route_requires_backend_capability,automation_engine,getLegacyChannel [GET /api/admin/channels/{channel_id}],1,NONE,aicrm_next/automation/automation_engine/channels_api.py:1051-1056,legacy-route-disposition-ledger.csv:196;aicrm_next/automation/automation_engine/channels_api.py:1051-1056;legacy-routes-6cb989c.json:route_index=194;api/openapi.yaml:3457,后端能力路由；candidate 仅在 OpenAPI x-legacy-mapping-ids 或 ledger 明确时填 operationId，否则显式 V2_NEW_SEMANTICS.
LEGACY-API-0196,S03,/api/admin/channels/{channel_id:int},update_channel,PATCH,PATCH,/api/admin/channels/{channel_id:int},admin,api,human_session,true,true,global,automation_engine,none,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,MIGRATE,APPROVED,NONE,BACKEND_REQUIRED,CLASSIFIED,aicrm_next/automation/automation_engine/channels_api.py:1062-1072,BACKEND_REQUIRED,api_route_requires_backend_capability,automation_engine,updateLegacyChannel [PATCH /api/admin/channels/{channel_id}],1,NONE,aicrm_next/automation/automation_engine/channels_api.py:1062-1072,legacy-route-disposition-ledger.csv:197;aicrm_next/automation/automation_engine/channels_api.py:1062-1072;legacy-routes-6cb989c.json:route_index=195;api/openapi.yaml:3473,后端能力路由；candidate 仅在 OpenAPI x-legacy-mapping-ids 或 ledger 明确时填 operationId，否则显式 V2_NEW_SEMANTICS.
LEGACY-API-0197,S03,/api/admin/channels/{channel_id:int}/assignees,get_channel_assignees,GET,GET,/api/admin/channels/{channel_id:int}/assignees,admin,api,human_session,true,false,global,automation_engine,none,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,DEFERRED_POST_LAUNCH,APPROVED,NONE,BACKEND_REQUIRED,CLASSIFIED,aicrm_next/automation/automation_engine/channels_api.py:1075-1090,BACKEND_REQUIRED,api_route_requires_backend_capability,automation_engine,V2_NEW_SEMANTICS:automation_engine(contract_required;do_not_infer_operation_id),0,NONE,aicrm_next/automation/automation_engine/channels_api.py:1075-1090,legacy-route-disposition-ledger.csv:198;aicrm_next/automation/automation_engine/channels_api.py:1075-1090;legacy-routes-6cb989c.json:route_index=196,后端能力路由；candidate 仅在 OpenAPI x-legacy-mapping-ids 或 ledger 明确时填 operationId，否则显式 V2_NEW_SEMANTICS.
LEGACY-API-0198,S03,/api/admin/channels/{channel_id:int}/assignees,put_channel_assignees,PUT,PUT,/api/admin/channels/{channel_id:int}/assignees,admin,api,human_session,true,true,global,automation_engine,none,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,DEFERRED_POST_LAUNCH,APPROVED,NONE,BACKEND_REQUIRED,CLASSIFIED,aicrm_next/automation/automation_engine/channels_api.py:1093-1121,BACKEND_REQUIRED,api_route_requires_backend_capability,automation_engine,V2_NEW_SEMANTICS:automation_engine(contract_required;do_not_infer_operation_id),0,NONE,aicrm_next/automation/automation_engine/channels_api.py:1093-1121,legacy-route-disposition-ledger.csv:199;aicrm_next/automation/automation_engine/channels_api.py:1093-1121;legacy-routes-6cb989c.json:route_index=197,后端能力路由；candidate 仅在 OpenAPI x-legacy-mapping-ids 或 ledger 明确时填 operationId，否则显式 V2_NEW_SEMANTICS.
LEGACY-API-0199,S03,/api/admin/channels/{channel_id:int}/assignment-events,get_channel_assignment_events,GET,GET,/api/admin/channels/{channel_id:int}/assignment-events,admin,api,human_session,true,false,global,automation_engine,none,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,DEFERRED_POST_LAUNCH,APPROVED,NONE,BACKEND_REQUIRED,CLASSIFIED,aicrm_next/automation/automation_engine/channels_api.py:1124-1134,BACKEND_REQUIRED,api_route_requires_backend_capability,automation_engine,V2_NEW_SEMANTICS:automation_engine(contract_required;do_not_infer_operation_id),0,NONE,aicrm_next/automation/automation_engine/channels_api.py:1124-1134,legacy-route-disposition-ledger.csv:200;aicrm_next/automation/automation_engine/channels_api.py:1124-1134;legacy-routes-6cb989c.json:route_index=198,后端能力路由；candidate 仅在 OpenAPI x-legacy-mapping-ids 或 ledger 明确时填 operationId，否则显式 V2_NEW_SEMANTICS.
LEGACY-API-0200,S03,/api/admin/channels/{channel_id:int}/assignment/preview,preview_channel_assignment,POST,POST,/api/admin/channels/{channel_id:int}/assignment/preview,admin,api,human_session,true,true,global,automation_engine,none,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,DEFERRED_POST_LAUNCH,APPROVED,NONE,BACKEND_REQUIRED,CLASSIFIED,aicrm_next/automation/automation_engine/channels_api.py:1137-1156,BACKEND_REQUIRED,api_route_requires_backend_capability,automation_engine,V2_NEW_SEMANTICS:automation_engine(contract_required;do_not_infer_operation_id),0,NONE,aicrm_next/automation/automation_engine/channels_api.py:1137-1156,legacy-route-disposition-ledger.csv:201;aicrm_next/automation/automation_engine/channels_api.py:1137-1156;legacy-routes-6cb989c.json:route_index=199,后端能力路由；candidate 仅在 OpenAPI x-legacy-mapping-ids 或 ledger 明确时填 operationId，否则显式 V2_NEW_SEMANTICS.
LEGACY-API-0201,S03,/api/admin/channels/{channel_id:int}/contacts,list_channel_contacts,GET,GET,/api/admin/channels/{channel_id:int}/contacts,admin,api,human_session,true,false,global,automation_engine,none,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,MIGRATE,APPROVED,NONE,BACKEND_REQUIRED,CLASSIFIED,aicrm_next/automation/automation_engine/channels_api.py:1159-1167,BACKEND_REQUIRED,api_route_requires_backend_capability,automation_engine,listLegacyChannelEntrants [GET /api/admin/channels/{channel_id}/contacts],1,NONE,aicrm_next/automation/automation_engine/channels_api.py:1159-1167,legacy-route-disposition-ledger.csv:202;aicrm_next/automation/automation_engine/channels_api.py:1159-1167;legacy-routes-6cb989c.json:route_index=200;api/openapi.yaml:3498,后端能力路由；candidate 仅在 OpenAPI x-legacy-mapping-ids 或 ledger 明确时填 operationId，否则显式 V2_NEW_SEMANTICS.
LEGACY-API-0202,S03,/api/admin/channels/{channel_id:int}/qrcode/download,download_channel_qrcode,GET,GET,/api/admin/channels/{channel_id:int}/qrcode/download,admin,api,human_session,true,false,global,automation_engine,none,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,MIGRATE,APPROVED,G1_QR_OR_EXTERNAL_URL_TRUST_UNVERIFIED,BACKEND_REQUIRED,CLASSIFIED,aicrm_next/automation/automation_engine/channels_api.py:1181-1229,BACKEND_REQUIRED,api_route_requires_backend_capability,automation_engine,V2_NEW_SEMANTICS:automation_engine(contract_required;do_not_infer_operation_id),0,NONE,aicrm_next/automation/automation_engine/channels_api.py:1181-1229,legacy-route-disposition-ledger.csv:203;aicrm_next/automation/automation_engine/channels_api.py:1181-1229;legacy-routes-6cb989c.json:route_index=201,后端能力路由；candidate 仅在 OpenAPI x-legacy-mapping-ids 或 ledger 明确时填 operationId，否则显式 V2_NEW_SEMANTICS.
LEGACY-API-0203,S03,/api/admin/channels/{channel_id:int}/qrcode/generate,generate_qrcode,POST,POST,/api/admin/channels/{channel_id:int}/qrcode/generate,admin,api,human_session,true,true,global,channel_entry,none,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,MIGRATE,APPROVED,G1_QR_OR_EXTERNAL_URL_TRUST_UNVERIFIED,BACKEND_REQUIRED,CLASSIFIED,aicrm_next/channels/channel_entry/api.py:80-99,BACKEND_REQUIRED,api_route_requires_backend_capability,channel_entry,V2_NEW_SEMANTICS:channel_entry(contract_required;do_not_infer_operation_id),0,NONE,aicrm_next/channels/channel_entry/api.py:80-99,legacy-route-disposition-ledger.csv:204;aicrm_next/channels/channel_entry/api.py:80-99;legacy-routes-6cb989c.json:route_index=202,后端能力路由；candidate 仅在 OpenAPI x-legacy-mapping-ids 或 ledger 明确时填 operationId，否则显式 V2_NEW_SEMANTICS.
LEGACY-API-0204,S03,/api/admin/channels/{channel_id:int}/qrcode/status,get_channel_qrcode_status,GET,GET,/api/admin/channels/{channel_id:int}/qrcode/status,admin,api,human_session,true,false,global,automation_engine,none,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,DEFERRED_POST_LAUNCH,APPROVED,NONE,BACKEND_REQUIRED,CLASSIFIED,aicrm_next/automation/automation_engine/channels_api.py:1232-1237,BACKEND_REQUIRED,api_route_requires_backend_capability,automation_engine,V2_NEW_SEMANTICS:automation_engine(contract_required;do_not_infer_operation_id),0,NONE,aicrm_next/automation/automation_engine/channels_api.py:1232-1237,legacy-route-disposition-ledger.csv:205;aicrm_next/automation/automation_engine/channels_api.py:1232-1237;legacy-routes-6cb989c.json:route_index=203,后端能力路由；candidate 仅在 OpenAPI x-legacy-mapping-ids 或 ledger 明确时填 operationId，否则显式 V2_NEW_SEMANTICS.
LEGACY-API-0205,S03,/api/admin/channels/{channel_id:int}/runtime-diagnosis,runtime_diagnosis_by_channel,GET,GET,/api/admin/channels/{channel_id:int}/runtime-diagnosis,admin,api,human_session,true,false,global,channel_entry,none,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,DEFERRED_POST_LAUNCH,APPROVED,NONE,BACKEND_REQUIRED,CLASSIFIED,aicrm_next/channels/channel_entry/api.py:75-77,BACKEND_REQUIRED,api_route_requires_backend_capability,channel_entry,V2_NEW_SEMANTICS:channel_entry(contract_required;do_not_infer_operation_id),0,NONE,aicrm_next/channels/channel_entry/api.py:75-77,legacy-route-disposition-ledger.csv:206;aicrm_next/channels/channel_entry/api.py:75-77;legacy-routes-6cb989c.json:route_index=204,后端能力路由；candidate 仅在 OpenAPI x-legacy-mapping-ids 或 ledger 明确时填 operationId，否则显式 V2_NEW_SEMANTICS.
LEGACY-API-0206,S03,/api/admin/channels/{channel_id:int}/share-link,get_channel_share_link,GET,GET,/api/admin/channels/{channel_id:int}/share-link,admin,api,human_session,true,false,global,automation_engine,none,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,PENDING_HUMAN_DESIGN,UNMAPPED,DEFERRED_POST_LAUNCH,APPROVED,NONE,BACKEND_REQUIRED,CLASSIFIED,aicrm_next/automation/automation_engine/channels_api.py:1170-1178,BACKEND_REQUIRED,api_route_requires_backend_capability,automation_engine,V2_NEW_SEMANTICS:automation_engine(contract_required;do_not_infer_operation_id),0,NONE,aicrm_next/automation/automation_engine/channels_api.py:1170-1178,legacy-route-disposition-ledger.csv:207;aicrm_next/automation/automation_engine/channels_api.py:1170-1178;legacy-routes-6cb989c.json:route_index=205,后端能力路由；candidate 仅在 OpenAPI x-legacy-mapping-ids 或 ledger 明确时填 operationId，否则显式 V2_NEW_SEMANTICS.
